Crop,Year,Mean_Temp_Max,Mean_Temp_Min,Total_Rainfall,Avg_Humidity,Avg_Wind_Speed,pH,N_kg_ha,P_kg_ha,K_kg_ha,Organic_Matter,Soil_Texture,Bulk_Density,Rainfall_Adequacy_Index,Irrigation_Available,Water_Table_Depth,Runoff_Index,source
Sorghum,2015,31.270930398001273,19.170453658123417,1437.29,58.96442752179838,2.339780821917808,6.090673925478482,46.40010926474767,21.755791862981724,89.15155293061123,1.8245148195484193,Sandy Loam,1.387776825898645,0.47387838079365285,1,2.703670458408612,0.44883632203208157,tvae
Groundnut,2021,29.557422297121132,18.746590706282397,2391.56,67.24948264914643,2.177840475612176,5.9260031000831725,62.62200569662867,27.55333654098537,70.19274830277689,2.598076278519847,Sandy Loam,1.4397452657233811,0.551306180183486,0,3.059564122627398,0.3045135567777958,tvae
Cowpea,2011,31.257644386885843,18.742429030067107,1085.13,59.828525982626566,2.1748203716786896,6.060005450045962,80.13972744075485,36.22477433599127,57.7569867675696,2.427156210803632,Sandy Loam,1.3850310086502933,0.5201116712874952,0,3.874426582886306,0.4233325792313883,tvae
Ginger,2011,31.292653204561105,18.873569374640606,1231.6,59.973760893938206,2.149386942952882,6.110707423068599,92.32521692109222,35.13920658388831,93.72284916328523,3.5051055934676194,Clay Loam,1.2755643259670444,0.6281311441747482,0,3.307708266078809,0.7270683783408026,tvae
Sorghum,2012,30.374852131409565,18.850624963537445,1565.9,65.37615305063865,2.130354556874337,5.6064916067808115,125.27508786138165,41.08303852368037,56.786896193357485,2.427142091684782,Sandy Loam,1.2697453420968625,0.6149460265777665,1,3.1194901196309486,0.4766383560159252,tvae
Soyabean,2012,30.392653643618672,18.75493910708217,1541.45,66.69882971512138,2.1599251703106237,6.157348753390108,87.47683239162151,33.56175698627479,88.0945516302091,1.9472254729878473,Loamy,1.3919370003653877,0.5549354810708899,0,3.2905246418236094,0.4662405296312383,tvae
Tomato,2013,31.53769030812947,19.517849191663,1103.61,64.13625907988589,2.0409777736263686,6.018805309530467,71.20940388798337,29.42338036060848,81.64283433365749,2.4592297036693407,Loamy,1.2589644391198345,0.6274471740197924,1,2.4403247370036203,0.6253612503958494,tvae
Rice,2011,31.237741895655432,18.841338707907525,1136.44,59.9329053536618,2.16923184113106,6.373075072210371,106.0106092372035,27.925338283723683,84.07423818884877,2.819435134261964,Clay Loam,1.4049384313821556,0.5379693828067523,1,2.7387910952424592,0.5910745059500645,tvae
Tomato,2021,29.51841095890411,18.790180681915636,2380.31,68.26072384561972,2.1634097122256555,6.349565579162047,93.61010435644172,34.64282183382098,83.95734806224277,2.486789666160349,Loamy,1.4360006495051771,0.6250076653071649,1,2.6166403796519737,0.6220769909191728,tvae
Cowpea,2016,31.327175461247872,18.939773787586137,1139.81,59.378794266134626,2.1496929173199564,5.776701121326721,65.56010781993167,23.60428984932647,51.56641859343568,2.483501843056053,Sandy Loam,1.3826284341678112,0.47136408042712147,0,3.7220395533060633,0.3272934471027098,tvae
Groundnut,2021,29.581951142661726,18.693342805826923,2370.02,66.83738067860442,2.1751614159681596,6.056478038541785,78.92143168122792,31.849798454273724,44.9217806931686,2.786866656318272,Sandy Loam,1.4222095400168793,0.5600182390093885,1,2.9816284536694555,0.4548550467857382,tvae
Ginger,2012,29.52277038467213,18.723060119375884,1306.49,67.30796667073875,2.153675046916784,5.85995149098454,98.48864368117565,29.56803263503572,71.57322307869579,2.8929613213314296,Clay Loam,1.3462198309075604,0.7522879996989109,0,2.804486725504463,0.4723493503872245,tvae
Sugar Cane,2014,31.491242314280566,19.581480286674882,1119.99,60.55872542171418,2.12384755552986,6.135085028061622,125.68654949373342,35.98923619060454,77.45859353818643,2.8362080000305676,Clay Loam,1.3389480344378684,0.7410982367724427,1,2.4960214868608372,0.7617764680802047,tvae
Cowpea,2012,30.417945410819467,18.884456631907998,1433.48,64.59810780145897,2.1527358041307876,5.85502085268236,75.5608255227108,32.17875019506022,60.3476124844063,2.189208311577758,Sandy Loam,1.3026756026979773,0.47003042832723274,0,2.4708714137346646,0.3522031441511795,tvae
Tomato,2016,29.982065331657164,18.57414914127969,1489.96,66.32167366664972,2.1596527770000624,6.378346748230794,94.8844253400015,36.93844346117658,96.4040297491855,2.761092846168701,Loamy,1.3694381571331857,0.6056421515011783,0,2.425503522028513,0.4211490064475817,tvae
Rice,2011,31.26777834498632,18.890556344254254,1205.17,59.88957712876964,2.339780821917808,6.235323365028567,80.66582876092399,28.823104794070865,72.46431108823063,2.9899865482774413,Sandy Loam,1.3001837839891837,0.57602349495574,1,2.730774320199647,0.3865345692151087,tvae
Ginger,2011,31.230646646611998,18.784928073280796,1130.84,60.587215707823106,2.1785047161444253,5.7904475207739345,77.53247648753155,37.73111902272624,85.47631244565623,2.9090739625189928,Clay Loam,1.3092398567513603,0.5205903152211195,1,2.5876313507203976,0.625185403456358,tvae
Sorghum,2021,29.51841095890411,18.798220508348916,2414.17,66.48992762446845,2.1655520947129037,5.904205465969317,77.33447033597363,42.70902720697036,67.70353193792066,2.7535085188827533,Sandy Loam,1.356552208066045,0.5684424265719739,0,3.6907744865012444,0.3672075984640354,tvae
Maize,2014,31.330937988722894,18.979883920356897,1257.98,59.890256527303286,2.0882078107368023,6.209100052565072,82.07060533487272,27.09328191547953,90.13963251179055,2.5749729246895057,Sandy Loam,1.4039752198467597,0.5256233343072039,1,3.2911857343484936,0.4218636517466034,tvae
Groundnut,2021,29.587292230356546,18.802721971294385,2319.89,67.2775542272041,2.1818247006000866,5.690712089887342,56.82995113189038,28.18469682200982,45.73224934085083,2.517565832713666,Sandy Loam,1.4173717823834322,0.5684695777019019,0,2.4956529481499907,0.29549757302723123,tvae
Tomato,2021,29.53701713242056,18.73154236048306,1456.65,65.70229045108006,2.107202569312497,6.070466104100898,118.92051500872624,42.13515994151244,92.279571894795,2.7469244790522116,Sandy Loam,1.4160398021507656,0.6318831177084391,1,2.4567892575057444,0.776432593485624,tvae
Acha,2021,29.51941380729732,18.651453138654546,2273.15,68.29885498072686,2.1771128231292285,5.706383502182194,63.85505801396998,23.291680845973573,36.31149395101605,2.0362797499334655,Sandy Loam,1.5335135916922233,0.5007591625945209,0,4.631848469819215,0.34096251746220274,tvae
Sorghum,2011,31.32839976139798,19.299225054562733,1008.13,65.5440450881585,2.167301617611165,6.1413049499175285,70.56866214636499,29.555028727085606,88.94622365311298,1.8571369427018467,Sandy Loam,1.3907506150331583,0.5849991629170888,1,3.8036608888502657,0.4051731174664018,tvae
Sorghum,2015,31.295594033249333,18.923676604512185,1102.07,59.07615470614055,2.3259390280572902,6.172980236107393,66.5593052488125,34.15266936836146,75.66619124290389,2.0194269335091373,Sandy Loam,1.3971519346727288,0.5796847088092982,0,3.4422767219855084,0.37261901786311985,tvae
Sorghum,2014,31.552348875941732,19.475634058394284,1162.47,59.80614961227669,2.150404470166642,5.965398187803795,91.04489589144389,31.08456683294424,50.01687241453497,2.5110489007609185,Sandy Loam,1.3086835918148296,0.45663082313877534,0,3.3183568424391567,0.4661852002368527,tvae
Cowpea,2016,30.311675087398328,18.870800502309386,1473.54,66.45019041506234,2.0906742869284147,5.962346364355536,69.52805232342415,31.692637027116067,41.49136520513632,2.6281401775413324,Sandy Loam,1.450683458035122,0.5092460818593713,0,3.802643756202033,0.3969602814729837,tvae
Acha,2016,30.3014188429433,18.852817004724308,1490.28,64.98638878745113,2.1571135488166027,5.666847185512118,63.132634468505174,33.25699288979946,48.27151826855052,1.5747090341427827,Sandy Loam,1.3676171192183426,0.4268024183436279,0,4.3636619297029355,0.3568991645607201,tvae
Soyabean,2016,31.34128936359543,19.13636717672399,1225.12,65.50173287435344,2.078098960189736,6.486313080131828,78.55127924550396,37.80743847501687,53.41301668376418,2.232754675615906,Loamy,1.268403344654436,0.5345087920615186,0,4.2190313528517285,0.404451353481495,tvae
Cocoyam,2011,31.37277794904492,18.86695257262299,1167.33,59.38912291447882,2.155516731004518,6.045444077802404,86.21010712881346,33.45968254227416,81.18187422930505,2.7528547897656357,Clay Loam,1.3545936400753156,0.6067688928485389,0,2.8749550942924973,0.6293045702346539,tvae
Tomato,2015,31.305657403585563,19.397499569697494,1612.16,58.95564383561644,2.3202442312030427,6.2277224691794615,87.86262395326183,33.850718809494765,94.885011830624,3.1188095413072565,Sandy Loam,1.3004015974419099,0.6113606605907419,1,2.5940418309778326,0.44526641852838655,tvae
Sorghum,2011,31.318906135380605,18.691368289016822,898.07,60.25794937107608,2.1615808872110485,6.0958932688981875,63.81195445496567,35.9768876606757,46.64627503958249,2.278120879966202,Sandy Loam,1.3334569946621788,0.5577959671944651,0,3.3763754274789304,0.3574773510161097,tvae
Ginger,2016,30.051402668965288,18.996720114463365,1480.24,65.84889731113931,2.0798818344699526,6.112094636885711,108.6413480315649,40.64537750837192,81.81344430542191,2.7542836513243616,Clay Loam,1.251713219660422,0.5129627938464821,0,2.5853503167421135,0.5378736970089342,tvae
Ginger,2016,31.371821583162895,18.904141954869555,1077.97,59.67859928693155,2.1557755687257307,5.639435436150686,128.6840380869212,36.10437687919753,101.65438280214211,3.23728983344549,Clay Loam,1.2537657281795382,0.7366484744409139,0,3.3911163054869418,0.35887914739721294,tvae
Onion,2012,30.277671366834813,18.879379266663406,1541.81,65.98176438229709,2.1535692578339085,6.125520278845352,102.11770030995783,34.31180617386731,71.23618636320587,2.060208200707332,Sandy Loam,1.2928103704545018,0.5969304570562555,1,3.2208838607670254,0.4067304184545016,tvae
Ginger,2015,31.35852580474087,19.387574664578246,1274.31,59.60115728216791,2.1616523220812183,5.634962039180758,86.18236863349237,39.63422386608981,100.2069266224263,2.3288654531046022,Clay Loam,1.372584852091276,0.6900592281799194,1,2.3957258774883776,0.5641796327874186,tvae
Tomato,2014,31.357662276132128,18.83030121003361,1095.55,60.45109325514906,2.158001896753547,6.147905682078097,135.1260242610036,37.97229724829037,107.24347983347171,2.645049416052255,Clay Loam,1.355558986257795,0.6237534344976461,1,2.646296802697118,0.5503521043997621,tvae
Sorghum,2014,31.50276989297719,19.563908175228207,1250.13,59.95109507701528,2.066467245833937,6.229107685328952,64.32663498559523,28.053038099491502,46.617654031338745,1.824926305519475,Sandy Loam,1.3919320590769402,0.5573814979483394,1,3.3103795384416017,0.4616707047545676,tvae
Cowpea,2016,31.338553584811933,19.02258286947176,1175.86,65.31681066367364,2.0492703964643026,6.139371146343736,76.3891709108365,33.20672069823404,55.55426014978798,2.1367812838623252,Sandy Loam,1.4193330203492758,0.38267336501195487,0,4.15549281782656,0.3296139375890518,tvae
Groundnut,2011,31.320388686798612,18.87832075870891,1381.66,59.58723317108739,2.1770413798711483,5.767467530025777,86.39370323260854,28.183265560766593,58.697763247939555,2.1289723008489045,Sandy Loam,1.3454873510199452,0.5967210640140233,0,3.2539545209673415,0.3109278808286121,tvae
Cotton,2011,31.340867686615475,19.157747706573087,1042.73,59.159303781304146,2.167349559985614,6.3488103789705574,81.53022480542775,32.300848631568684,82.30880790991428,2.2362432218899095,Sandy Loam,1.4286585966436178,0.567044665467818,1,4.594053109029933,0.34516041354710775,tvae
Soyabean,2011,31.386588438600015,18.848581321238072,1226.18,60.251159059647144,2.1548639813323147,6.256091944278109,90.69531147900878,35.19601658990521,90.21988531110455,2.134860694346504,Loamy,1.3335792271658533,0.5883569862922409,0,2.980389724294556,0.5392059803083581,tvae
Sorghum,2021,29.536476979752905,18.755743019286307,2262.33,68.63711538086513,2.1703997194498172,5.904894713695799,68.98455971612195,24.41295246948135,54.09628409466322,2.1986109529468805,Sandy Loam,1.3925912762913193,0.5758639344966795,0,4.887953015573453,0.3652287516467543,tvae
Cassava,2011,31.358359654093626,18.700317513306178,1201.41,59.601159883233485,2.160746444267779,6.334508733873454,94.07027859169254,36.79530338250299,80.49639539080147,2.1987570783509103,Loamy,1.3250130138135383,0.7398596514270562,1,3.297263071172728,0.5029043783604477,tvae
Sorghum,2011,31.309692932570407,18.844484990106398,1114.08,60.169822810826176,2.1763465492404452,6.055507034444608,63.80699404450738,33.49902655815363,48.33835476426782,1.9127225054006507,Sandy Loam,1.42798797036795,0.6276835545324025,0,4.176233563590798,0.40947369681760637,tvae
Maize,2011,31.395931406351476,18.860122807005542,1136.16,59.829150226574804,2.1768321414776435,6.323808533954882,95.4200964445568,35.25523220868741,98.18281060253543,2.433601290587478,Sandy Loam,1.3486803157142309,0.5994559842592626,1,2.9995275649900996,0.7076254459439599,tvae
Ginger,2011,31.286293683131664,18.746978006449183,1446.46,66.45822702818947,2.176881948810005,5.888114240031862,62.469093567933086,21.602067921277495,89.82499691295499,2.534920306893305,Sandy Loam,1.3220846649740265,0.6724211365169639,1,3.0315778226784675,0.38347375493083413,tvae
Groundnut,2014,31.233904665110554,19.50214546285829,1382.62,59.51552630234072,2.1589492963263446,5.660223274353023,72.5381026448176,31.927920609189893,71.42183583311426,2.6142621184072596,Sandy Loam,1.3161931113926895,0.6448612613218276,0,3.283790938188099,0.3880854399515512,tvae
Soyabean,2011,31.24560061876025,18.890473497074655,1367.14,58.95564383561644,2.1672425547276037,5.9236328275193655,90.16397488947483,28.119349637168725,99.46108681704138,2.2626579481945175,Loamy,1.3622217681908533,0.44485700930282385,1,3.251120635979178,0.43268998292873156,tvae
Soyabean,2016,30.338886651291077,18.937156608076624,1610.9,65.64186353581239,2.07413909547184,6.158324235941552,70.53761126379423,24.3896976559365,61.39444476668958,2.8778749887639488,Sandy Loam,1.3088442484769283,0.5799991449331685,0,3.242032930404438,0.5001808075287306,tvae
Okra,2016,31.33123441537608,19.458841750119753,1390.62,60.22480105943673,2.0718097032299916,6.051083667183337,86.21351698940488,33.980388308083874,65.50099170234978,2.873409733146418,Sandy Loam,1.333640350880203,0.5617136793805951,0,3.3410796948051074,0.5304425517666951,tvae
Maize,2016,30.261155736225167,18.833634553148162,1227.36,66.27801504455779,2.079321038725828,6.491199361592088,70.17568477042126,33.30112926672096,80.568069287956,3.1004609485858126,Sandy Loam,1.3015011269799248,0.46411569162706146,1,3.306610634099545,0.4534231799819616,tvae
Sugar Cane,2021,29.679792645005676,18.78590365785269,1129.43,66.30924166577594,2.1644592491361774,5.940015066041458,118.23192846955041,42.36511339529059,74.57628437641706,3.343585310094889,Clay Loam,1.309643997698395,0.7184170811725479,1,2.49976294850911,0.6731195270490861,tvae
Ginger,2014,31.37247784442407,19.46799279593309,1276.82,60.34531152646115,2.0659085982835372,5.834145736131444,108.64450849563103,39.89379882352039,77.88043367983803,2.883962952458308,Clay Loam,1.1969296189905314,0.8719110575408158,0,2.567056121694092,0.492957751333744,tvae
Sorghum,2016,30.289877066076514,19.257646058746133,1177.81,65.22118978283963,2.1537916690381853,5.971937230027376,74.37815321774333,31.406407936007042,67.61699441277108,2.1723423596717053,Sandy Loam,1.331741700406046,0.5599863821983498,1,3.6561391532951393,0.38025735618142076,tvae
Sorghum,2015,31.369799470683937,18.968219372396767,1146.62,59.944142751317294,2.1627854551885,5.866304942746137,64.10010270373989,29.58172749884151,52.17770675907397,1.8041203523991454,Sandy Loam,1.2797878652228327,0.4921567592414923,0,3.746183771953947,0.5132574734066584,tvae
Cassava,2015,31.226539264449293,19.082010035134115,1369.39,59.57026295090529,2.339780821917808,5.947226818688032,54.11238492594411,28.297832332404365,64.73342719920097,2.7389081870277123,Sandy Loam,1.3597325935406792,0.5293914572611877,0,3.0789975306839272,0.3121541585121879,tvae
Tomato,2014,31.544942711008304,19.516518513206474,1185.74,66.20355444099417,2.059620306264274,6.193710207049528,88.97340270068287,38.95065489339587,86.74921544953101,2.219542793532951,Loamy,1.3128440191022441,0.6009406052633797,1,3.3887904181425013,0.46882001756120667,tvae
Groundnut,2012,30.35557721446887,18.806693240394743,1577.49,65.97986130925725,2.154741686067296,5.5,97.50346036951802,25.056723871423678,54.86356126157396,2.482528481290956,Sandy Loam,1.305038673998469,0.48167566838697606,0,2.8056789966754505,0.39759218555508136,tvae
Maize,2014,31.48308402159001,19.624356164383563,1066.11,60.46006572647335,2.0788228623708855,6.58492683160562,84.29094564032975,36.04827276978685,73.85983390135878,2.2278844717526476,Sandy Loam,1.3778555096410205,0.6830366869492582,1,2.9945152763180527,0.4494132034900686,tvae
Sorghum,2014,31.364188715836498,18.957270878748638,1102.78,59.36901634887371,2.1626669986962446,6.029528593365079,94.82751425452012,33.47897367213978,77.10568637160208,1.8623383531545563,Sandy Loam,1.2775622421609578,0.6522396764729483,1,2.984286734868061,0.39493570217033724,tvae
Rice,2016,30.32700087604111,19.01676587943697,1704.37,67.57871208975509,2.0691282291967927,5.959692151239579,117.4604011450511,38.51264200479971,109.38570285398566,3.243492189007112,Clay Loam,1.275433223361312,0.7432241035478112,1,2.0704629945272197,0.595267447074416,tvae
Cowpea,2021,29.57812045196336,18.582089639134214,2370.28,67.07777325119035,2.1908701655583656,5.94515794459049,72.04694021353907,30.661257824244235,49.554907500595526,2.1016004158052235,Sandy Loam,1.2957300526674747,0.5599515471386479,0,4.661275870218278,0.4044076791234118,tvae
Groundnut,2015,31.252662711699553,18.83203551757079,1102.22,59.771629780293146,2.171349759805463,5.9749738480026995,76.61974506844633,27.006423574291844,47.13352898602307,1.69430948777905,Sandy Loam,1.315762010999265,0.6934407547887209,0,3.765103392119629,0.3520781613407466,tvae
Cassava,2021,29.531706410878606,18.73752764624065,2435.83,69.92021917808219,2.1761546572769266,6.515988360655641,72.70141310688513,40.65195182561938,68.89637911525254,2.404933041718354,Loamy,1.267120563569564,0.5785377455290188,0,3.708217013830618,0.3906291597254892,tvae
Garden Egg,2015,31.26147143424676,18.831453894525136,1467.01,65.21662408202234,2.3346602775263787,6.018930973868866,74.93743510233193,32.580124988349496,58.85429122550366,2.825147203138244,Sandy Loam,1.3578049131169634,0.547243774657569,0,2.8883765147781237,0.39691873148057266,tvae
Maize,2015,31.451210657941264,19.19066236313473,1481.54,64.16521473272002,2.339780821917808,6.373331762700352,72.47131684605007,35.95400251875473,80.28611395328073,2.4396365336690518,Sandy Loam,1.3850628411998882,0.6121703681558518,1,3.0741731554229563,0.585492639340965,tvae
Maize,2016,30.366988202584675,18.915404764982735,1455.53,66.12678553617309,2.1563312673506654,5.958160601595329,99.57607613269396,39.25733758257387,86.15673472187606,3.0012080185126173,Sandy Loam,1.3645167080598408,0.6289451745829975,1,3.994697787076817,0.38417839374591606,tvae
Soyabean,2013,31.501634547962794,19.454069704994374,901.06,63.563033264629965,2.048328310066203,6.033294345125175,103.23179520125294,37.58543202008512,80.50065011485883,2.0350206635435173,Loamy,1.363711095345676,0.6014165598448689,1,3.851157258045717,0.4115016217222594,tvae
Onion,2014,31.503130541434547,19.3593255762242,1020.77,59.60602434379304,2.1656500794840126,5.766936075099797,80.51039756116062,32.7139419696453,70.45522523643493,2.068918771767218,Loamy,1.4391409324282773,0.5435031252707485,1,3.240058187827186,0.4533621134369875,tvae
Yam,2021,29.66379359404674,18.924646084358876,2435.83,66.70846015287388,2.1629300353469483,5.865089344725946,100.17621333633171,37.38922904096429,98.64055844223101,2.3065779052239996,Clay Loam,1.3633482636812264,0.671507962484517,0,2.4519855273647995,0.8240752346328653,tvae
Cassava,2021,29.9185137406448,18.810247242039416,2435.83,68.2039447842279,2.1767214395233045,6.419327729421998,103.4576572714243,28.823959740543778,68.02553381298387,2.1702641817773687,Loamy,1.2563584317147005,0.7103602824981926,1,3.087233545882011,0.42261597613860236,tvae
