Year,Mean_Temp_Max,Mean_Temp_Min,Total_Rainfall,Avg_Humidity,pH,N_kg_ha,P_kg_ha,K_kg_ha,Organic_Matter,Bulk_Density,Rainfall_Adequacy_Index,Irrigation_Available,Water_Table_Depth,Runoff_Index,Crop,Soil_Texture
2012,30.356311283485887,18.92973874072955,1653.6077463405343,64.27540282643174,5.499404746439382,87.87790679702978,26.10202866042892,80.61455267195547,2.7797594344025285,1.2360951774694398,0.6588358102771833,0,3.1331362640651457,0.5255487660221373,Cocoyam,Clay Loam
2012,30.363490308752272,18.91548545993761,1653.6046210347426,64.28666272810327,5.888272031006994,60.90682347290251,35.44089984886821,91.28459026609531,2.621883983483999,1.308941280065366,0.7745239975406708,0,2.419049108428141,0.6101631439104854,Sweet Potato,Sandy Loam
2012,30.35716098294387,18.923219323944515,1653.5950699906534,64.2787784835781,6.036088798313847,116.83710188609284,35.314470999524715,69.91102181597901,3.1040158160471782,1.4285691178334006,0.5803371532828756,1,2.784304781050102,0.341631824017933,Maize,Sandy Loam
2012,30.364561251975164,18.938077195405974,1653.5940842861116,64.29014310495923,5.774286963075074,63.17561043446035,22.62226387887334,52.83021919160323,2.130363530485939,1.3726723572049226,0.349895743104517,0,3.827826567117761,0.19932524656147863,Sorghum,Sandy Loam
2012,30.369339548396443,18.917118339615755,1653.6209238727567,64.27461195733254,6.4275527445485885,128.81443751573903,35.716094371379825,80.7642867801078,3.85772967332116,1.3167329012367421,0.7713680111582661,1,1.0898932295745958,0.744952353338444,Rice,Clay Loam
2012,30.360174119725546,18.929429860990844,1653.5943627544718,64.27644992719186,5.934703981968958,101.90700592381089,33.392919312919666,54.577995924846924,1.788290061909109,1.2564396767589936,0.5086530052814674,1,2.5385395552407823,0.36796527995129724,Ground Nut,Loamy
2012,30.36178859284244,18.925110384369063,1653.5899747063536,64.2844869997876,6.017371875017176,47.07893658455787,22.07026116369593,50.85591186564892,1.4043126573234794,1.425998690969501,0.2543284529268322,0,3.293917411905108,0.27096695579026137,Cowpea,Sandy Loam
2012,30.35565788030352,18.925545648190678,1653.6049799829123,64.29918356722548,5.782168252396815,59.358554528547394,33.074619472281,53.979321535852236,2.2851691103883978,1.4728078327782297,0.6064875304946673,1,2.6101072909934957,0.44834599406785663,Soyabean,Loamy
2012,30.364891916006837,18.92871810620586,1653.618761708392,64.2941763695294,6.030916146085821,111.48578632960111,40.27835023113795,76.73182570000468,2.8719407672342663,1.1387792861983024,0.6222147904580851,1,2.499664768786942,0.5159206515114577,Tomato,Loamy
2012,30.357394227912536,18.925352983445272,1653.6004698059376,64.28017147643274,6.339505276236435,93.94761594631179,34.7405744671207,77.10873038144017,2.1953359639123597,1.3013334808979558,0.6583742155629632,1,2.906462661233593,0.3838376359682249,Onion,Sandy Loam
2012,30.364544724485004,18.937093518288727,1653.600675184814,64.30527961039635,6.072255335197742,71.38954918572162,42.72943615613617,68.30990539370084,1.1934536855633606,1.4307458142968368,0.7117561240945189,1,4.2576628515428085,0.27854610696637966,Cotton,Loamy
2012,30.370563400700036,18.940324116969048,1653.600740947804,64.30095828660325,5.8989083909215525,95.80572187327877,41.16903963460109,84.36659512644965,2.9640250367139434,1.2351124019765918,0.8092340019686927,0,1.9073551091927843,0.6447379954405786,Ginger,Clay Loam
2013,31.5935174538222,19.352167729575214,734.679551423205,62.18934821898869,5.924848858179537,64.37166028655523,17.86635833838934,81.77672574073614,1.7983067266243506,1.38044371808252,0.5411323520186284,1,3.6925138347580093,0.4385168273771804,Cassava,Loamy
2013,31.601899893045758,19.35893618754838,734.6775750771004,62.19390046797594,6.10673369265557,90.68035865065066,30.909252362199783,102.90909462728098,3.08153776220646,1.2741707140649055,0.5368570487302692,1,2.6961180794326802,0.5228547389822018,Yam,Loamy
2013,31.594554184635086,19.33673005734537,734.6720346363586,62.1916419719992,6.105265479235204,88.96044346035194,31.680252196121916,71.9766039852205,2.655455696008234,1.3559815587099369,0.8721354217138862,1,2.966655303160501,0.6129622004565098,Maize,Sandy Loam
2013,31.602206202260255,19.344038338014098,734.6561720026904,62.20846725492736,6.774777621757383,98.58522718447229,32.26779636634802,55.93794817133974,1.8131648102641458,1.3831786542801658,0.4972819357046507,0,4.396582194135852,0.2777986346149676,Sorghum,Sandy Loam
2013,31.595033952420675,19.347026807242262,734.6775539122582,62.20421465132829,5.9861752801306345,108.25219393801073,35.25238944063752,75.27292289100555,2.9998868349891215,1.3367963273433263,0.8068203300389674,1,1.1451345725246653,0.5616825619471891,Rice,Clay Loam
2013,31.595066422790048,19.35918044513572,734.6533847993772,62.19854468146558,5.670576559315605,76.77286647686522,29.426791779378668,61.84779536520825,1.8783903879910167,1.3778723871232295,0.5418185725937683,1,3.179907804545449,0.35686447688746575,Ground Nut,Loamy
2013,31.596140636486385,19.35856524181975,734.6679695461395,62.20291693818576,6.240723621763798,61.50900363683209,27.018392343567907,36.323171771632644,1.8837404792510604,1.4170082129660162,0.5356897064155608,0,3.8789005222283315,0.3312093604424531,Cowpea,Sandy Loam
2013,31.624863597027545,19.361505767582262,734.6667397646783,62.211217618673686,5.829666151278478,52.67097559030867,36.31869510774143,45.12904566015386,2.583027561309958,1.3213527961633231,0.6223283319303585,0,3.2440346267159863,0.4453278172644233,Soyabean,Loamy
2013,31.61181824097996,19.338008658090146,734.6814375404321,62.202590443526994,6.258506199362419,113.41822683772298,32.82092848624339,77.81737645002623,2.3081917873287856,1.2612739553195231,0.5841353556173284,1,2.6071066193040386,0.48382913832225083,Tomato,Loamy
2013,31.60744621009396,19.363169919990526,734.6648998360114,62.19650673009912,5.702311325678244,115.68127011878838,36.3312668257257,78.08654552075983,2.3419923014135766,1.3284169860536834,0.5588704844640102,0,3.800888014089938,0.43690598576496503,Onion,Sandy Loam
2013,31.61907003215598,19.359338177111486,734.6694441532909,62.20200516571524,5.4887451095270166,75.73465870506145,35.62656565601497,93.11016960392608,2.795154618890011,1.3024217422838478,0.7196185786255114,0,2.0496186898708335,0.5112124852714192,Ginger,Clay Loam
2013,31.59899743227678,19.34289847234536,734.6687421307989,62.19976272857493,6.070000285945446,87.19868165609051,31.748649340326047,81.80126965661061,2.2578693396218226,1.29041004258998,0.5291089561679658,1,2.5883343976711566,0.5381639132877177,Pepper,Loamy
2014,31.575621722102213,19.621760250869926,1176.8349685704686,60.19324119949613,6.318812738301146,77.57185907605482,36.8267282527403,98.57428688671811,2.1748529556617666,1.3987738009322026,0.5199810720277611,1,2.877364477700201,0.41998301554501877,Cassava,Loamy
2014,31.55869025597822,19.626337011991243,1176.8485563958807,60.189962010068186,6.245941894944588,94.38154692862557,32.01947430709344,98.07360918261212,2.386967373309169,1.4427282837309723,0.6756829526550167,1,2.533176508939097,0.6018445184520265,Yam,Loamy
2014,31.55521709818936,19.610281047436384,1176.842221833124,60.18459287168233,5.582828219717763,40.11375109690682,16.230063687944806,39.912135681127,1.4226146906836734,1.4957335265774205,0.3993960238701936,0,4.624697707917813,0.26816026680108085,Acha,Sandy Loam
2014,31.56337413996418,19.62074650272537,1176.8615932980335,60.18488799686099,6.215828247392656,84.16045165556837,39.58621427088074,61.98302641311995,2.0083377072006074,1.3364186229403203,0.748550277493839,1,3.604998357812145,0.4794968206268751,Maize,Sandy Loam
2014,31.564991606362774,19.6115518708586,1176.8675479418198,60.17487933605815,5.773407966572672,86.2654089620748,38.60981385394446,59.84644572119279,2.6934089010184374,1.4837086275272275,0.24593603798086391,0,4.853805566408532,0.38624758749411564,Sorghum,Sandy Loam
2014,31.541829822922754,19.610874310162504,1176.85743264094,60.19740728451827,5.782206904118061,72.97003107166252,29.133336859258204,52.973991930755936,1.8027960183374951,1.3933931764394683,0.5493669574160959,0,4.1405263877079355,0.34163115557446844,Millet,Sandy Loam
2014,31.568758416688773,19.64101090882819,1176.86014370065,60.17728988782367,5.849012599044707,123.75114456941121,30.88404111477803,83.23236219358559,2.912852358671431,1.0888177048305425,0.8921329860762771,1,1.2362267171002492,0.7421854883282945,Rice,Clay Loam
2014,31.5694679248154,19.614862175495244,1176.8763238206484,60.2006318091458,6.318985029102623,83.45589851716794,27.585832734462834,53.37639607331904,2.2654140713667203,1.30503480361847,0.3417003777619385,0,3.2286760139419433,0.49269079220430056,Ground Nut,Loamy
2014,31.577055992429287,19.63143368373812,1176.844375332241,60.20202270752754,6.112811031366806,49.566020326994256,30.051942349547584,48.10880771368878,1.8638263987372359,1.2583002312371896,0.4919379615674719,1,3.510535034272413,0.34559324869214786,Cowpea,Sandy Loam
2014,31.569739314104865,19.632695385929054,1176.8545918007922,60.1949969730224,5.65447834405602,67.32683315380136,28.46372954877772,65.73188817939,2.2209416343818296,1.3145834907130258,0.5933874419337499,1,3.323280915851482,0.4699134467925004,Soyabean,Loamy
2014,31.553771059567147,19.625317372152974,1176.8453772471128,60.191353667862664,6.294133469583753,114.39830843719653,42.658129082660736,83.92495607668715,2.9367206069951752,1.299420570101655,0.5048515199454762,0,2.5831347561056357,0.5040369467945804,Tomato,Loamy
2014,31.567827814805554,19.62517900427632,1176.8606548037505,60.19052574563599,6.19856879027696,91.45077196491978,41.86954188154229,83.61095047367645,2.4417861577853692,1.483146333316577,0.5169897309693797,1,2.190884507912502,0.5073636999711203,Onion,Sandy Loam
2014,31.551253531198277,19.624009315509696,1176.8523421473253,60.21120363506513,5.586939859500824,117.39913735772184,33.363207753667325,96.9009452800146,2.794547735877455,1.2816576959478685,0.6349780298245742,0,2.923926593172106,0.5355442252949293,Ginger,Clay Loam
2014,31.5536215372993,19.618124759119315,1176.8444452288084,60.189324758863926,6.295393051963336,137.12169885615674,44.57761504462991,105.17703078163892,3.216805035241524,1.1991407325405696,0.9489882492172087,1,2.323605860778684,0.8395502866461658,Sugar Cane,Clay Loam
2014,31.555054491249958,19.627214818290813,1176.8533445678997,60.20228407286372,6.229401902136449,63.08519555569857,15.026947667278325,59.55485418039277,2.0101751904550875,1.4177271209541065,0.6815134179499239,1,2.695843534274196,0.3970247144941684,Garden Egg,Sandy Loam
2014,31.553622819120115,19.61946176995838,1176.8604416087705,60.20251754503325,6.397851108992221,86.57137536819155,25.89885651375497,60.094053353779486,1.3205106863851535,1.2234253501814218,0.6822282498104889,0,2.8178421759364647,0.3136673327621119,Okra,Sandy Loam
2015,31.13653563001502,19.184640432130834,1342.27183064329,58.95933056870517,5.844301354909934,65.25347074595614,26.749943761660273,90.97867197616853,1.745907046821996,1.3628944576578006,0.6596297420645957,0,3.3645652425955075,0.4058895266942253,Cassava,Loamy
2015,31.15084302594832,19.171622387141884,1342.2827902152576,58.96172280071361,6.1091023784762,94.44055090876394,23.763024990104743,90.734618911233,3.336484553983699,1.3552902603135561,0.5300936147288853,0,2.9519965259456744,0.4399266489292936,Yam,Loamy
2015,31.134410990539955,19.16702334719882,1342.2988115706944,58.94116369661228,5.6773909698548675,59.27316477655977,24.892213369551378,40.11233854312341,2.1005738785233787,1.338936969933123,0.3619071870646553,0,5.4038511368865,0.30694062471891,Acha,Sandy Loam
2015,31.12436764548742,19.157320090756503,1342.2730809193013,58.95518797545289,6.595096932629935,90.14939981920092,27.85281366416198,73.9714709357217,2.414823230218181,1.4292412712405596,0.660110414438673,0,4.009669801574712,0.40348775445813073,Maize,Sandy Loam
2015,31.148360018452006,19.174540554162768,1342.2870900375758,58.95474647867357,6.070648900800908,91.55374962791127,25.817786970844192,71.60874728285388,2.2586593378955495,1.4249757926737168,0.3709767025360567,0,3.8873054237105458,0.3143053253428176,Sorghum,Sandy Loam
2015,31.110829699884395,19.156736314230894,1342.2876041465613,58.96350183720295,5.948556882618705,74.11813950793369,25.522485195582945,61.714859757205545,1.8817913994711355,1.4059638290446155,0.5300734659229955,1,4.021290511666873,0.1698159769132883,Millet,Sandy Loam
2015,31.128248650670706,19.162559142366803,1342.277188997071,58.973620700884936,5.674507936410862,132.32519061001955,48.653365562210254,101.54581812948142,4.440798660211223,1.3012188529877047,0.7743046003702935,0,1.090139085449859,0.6727674266603512,Rice,Clay Loam
2015,31.12971614103508,19.185749283122096,1342.2819759960469,58.9763964443427,5.634246134594903,98.98528946457112,22.822668351937427,53.85470531685946,2.5310336150898296,1.5057450269643649,0.5167595787090594,1,2.628797979989655,0.23008490121336317,Ground Nut,Loamy
2015,31.139431729847423,19.172955377247433,1342.2812003132672,58.961779015343744,6.233529821066275,53.034321306602806,29.63596916788106,50.23791605155012,1.8680966819527975,1.3978987732311008,0.6068358644532496,0,3.768792764761003,0.23721034877645633,Cowpea,Sandy Loam
2015,31.130479650521995,19.183362150800065,1342.279614915305,58.953917562617036,6.615708607946114,57.469161585209235,32.03540138352809,56.29815944366572,2.0271387813613466,1.3611198140259284,0.668384366482978,1,3.899885669417133,0.4677259743916466,Soyabean,Loamy
2015,31.146795783343276,19.178011344011697,1342.276293856679,58.963360822722926,6.1499115373196,96.66877121262088,34.09355095592451,106.89440492276269,2.0462247729507097,1.2548979222749739,0.6255116512918772,1,2.2964205192028384,0.5545368053167664,Tomato,Loamy
2015,31.1222385709088,19.182538010660224,1342.2750624341684,58.94007801662985,6.5967787177579496,90.22528417832109,40.31901958873748,72.72182891045956,2.257546513716983,1.2872945436252907,0.7367004601720333,1,2.8938155971274697,0.4600848638652659,Onion,Sandy Loam
2015,31.133104994659835,19.171859329871612,1342.279627777635,58.96292013105281,5.909010266372363,94.08210588780291,38.994491312066266,81.6035679300954,2.677477695040958,1.3372867839051221,0.6369798185509881,0,2.2644682877889624,0.5331954170287623,Ginger,Clay Loam
2015,31.12466943387943,19.178703081516378,1342.2694658443681,58.94940614600949,5.92560438715713,135.11537279824205,40.80065618862024,102.81598893197861,2.793829964080889,1.161578321237815,0.8667651025107607,1,2.1559417940640895,0.6781940819757913,Sugar Cane,Clay Loam
2015,31.14693879620629,19.178962644686045,1342.2685699508727,58.97197815093946,5.996955227722338,77.76993434795259,28.27166558145988,43.13208854636543,1.909315758830277,1.3682232087598605,0.6335293333391911,0,4.26800155595195,0.3973062559107537,Garden Egg,Sandy Loam
2015,31.122792414999314,19.17854934316425,1342.287011727423,58.95266820058284,6.575168038072906,88.27033193448992,28.460001377087675,56.31798412999184,1.6756913893914962,1.3256012278574898,0.5046448472426581,0,2.726096000056657,0.30900054826195894,Okra,Sandy Loam
2016,30.279009539224393,18.988851845590432,1495.6400981708935,65.97126057305096,6.111776546320458,75.13983657364899,28.564338412421154,82.38367932731428,2.729051916247677,1.3796328631346118,0.5961593147546428,0,2.979677802804282,0.5190806093088058,Cassava,Loamy
2016,30.300774592746272,18.980020979886937,1495.6328119142397,65.97918408754225,6.668767165465207,102.43486927999913,33.30784662183656,101.78779586957255,3.1516725065118325,1.3134704362985772,0.513852749189312,0,3.336000461397982,0.5793721493060768,Yam,Loamy
2016,30.30164814903835,18.962606820053686,1495.6277536685002,65.98364259749297,5.490316555451364,47.88379908915781,24.74471019348687,41.702766202446284,1.6008060269464401,1.4966978587627362,0.516807449300294,0,5.4146597933199585,0.23898129091086673,Acha,Sandy Loam
2016,30.287946381747215,18.973654669019393,1495.6354329802905,65.978630677206,6.546976668224605,132.63501008219734,28.804293496690246,84.9953406610091,3.1094734229878798,1.3018602197262545,0.5745807343777419,1,3.9323029066374615,0.4492013703366422,Maize,Sandy Loam
2016,30.29503037878071,18.96407822345647,1495.6514514912778,65.96626609231244,6.2292123275737215,87.51434594198939,38.66930486425585,67.60153782889964,2.1219122852969514,1.3815468692492552,0.44625767793181115,1,4.372462141211492,0.35901187870625023,Sorghum,Sandy Loam
2016,30.318037530535012,18.964394948309373,1495.6463911680546,65.9949190846435,5.90476191244316,61.434114266629024,17.207932768141276,50.957883132953306,1.5395789360004974,1.3456697307557521,0.5447533552767603,0,4.2721853428601415,0.15741939389289186,Millet,Sandy Loam
2016,30.276681480696432,18.975740496311214,1495.6383352896162,65.95820472007702,6.031268798659127,103.94888921900805,39.077193019599584,71.0325790103848,3.8134398210015235,1.2074064206363269,0.7430948139800022,0,1.6779565031218169,0.6856133693228159,Rice,Clay Loam
2016,30.27810329218942,18.971319433375584,1495.6209609235855,65.97078677707684,5.512360931752104,84.8356372536378,32.94767741363196,63.92443024440532,2.3585089286084497,1.3885420115129314,0.41057103950004303,1,3.5582849686853977,0.35418159380505443,Ground Nut,Loamy
2016,30.290715738794663,18.979512780755954,1495.639567023168,65.97028218189766,5.920786104113169,53.19393566366216,26.129047384209255,37.06756709181441,1.5672972477725382,1.446874989210484,0.38926707782193753,0,4.218625998343199,0.27072109299178065,Cowpea,Sandy Loam
2016,30.289337691716582,18.97510561712979,1495.6332169780621,65.97146117196631,6.31705419494889,72.13825534335396,28.878944949302102,67.82557645941618,2.233913716757007,1.2857302388812577,0.6805098051681219,0,3.2583839978824485,0.4000727099105317,Soyabean,Loamy
2016,30.29781854022199,18.972535220187503,1495.6168816376767,65.96749093987198,6.640315966378909,117.09246924658159,38.749396784826494,96.79496770646186,2.3550496261896643,1.3601674266268056,0.5268220811886337,1,2.906915210172123,0.6164447029412791,Tomato,Loamy
2016,30.29823972445843,18.987739202312508,1495.642187618517,65.97600764779344,6.159426195886405,99.12753972268955,35.53162446699466,75.77128510442225,1.7821353838458178,1.4410128819309347,0.7771835804221914,1,3.267748696379803,0.4692283819861541,Onion,Sandy Loam
2016,30.27739145747397,18.94689248264005,1495.6393431991125,65.96447328951858,5.555204265113117,84.82677425291855,35.03515641090315,72.87406933637328,3.3780625706156835,1.2931753392183918,0.5275352244478532,0,2.8567816364690364,0.5252283550274629,Ginger,Clay Loam
2016,30.29803335215448,18.97362749767321,1495.6202693105913,65.99010779151938,5.947887591194369,107.27701858431693,50.93788199955644,126.24203566747305,4.445860293094796,1.3496462462798304,0.9558690305817261,1,1.9784773522981254,0.7405183257834288,Sugar Cane,Clay Loam
2016,30.30263948403243,18.966375538591702,1495.6482600971356,65.98492133521613,6.169741521229166,70.55642356146245,29.422004794630155,57.205642036951765,1.6834226536583226,1.3188521689567378,0.6067168586875303,0,2.908906781138111,0.5025546019904112,Garden Egg,Sandy Loam
2016,30.293605790469297,18.968778478475947,1495.6318468030588,65.96467081360744,6.188909192512798,88.57599208231417,27.22179267616767,68.65424507398741,2.174257298532444,1.294731212314831,0.5475182219196115,1,3.065788892330967,0.4505062511364754,Okra,Sandy Loam
2021,29.51590262873956,18.570405229089726,2435.835562300094,69.924778055803,5.9627219623188985,77.13450225899824,32.50727777844706,74.0562935433053,2.0074931520520845,1.2507742668408257,0.5305864488820012,0,3.813979556627277,0.4005245985989834,Cassava,Loamy
2021,29.498747393010348,18.577685358970637,2435.818967916343,69.91800664184633,6.351212096935118,70.05420872243423,31.54465497650844,92.81610445943831,2.599319072108432,1.4030518846663789,0.6927394109400902,0,2.4076056202665814,0.4531548072999365,Yam,Loamy
2021,29.53014569747896,18.558933503258274,2435.8170316805204,69.92421605759972,5.622609695866494,51.380161239991956,22.44444999670443,40.03860132930525,1.4224945384957,1.4888939260707736,0.43325867920386746,0,5.2472208164655445,0.2975484952731309,Acha,Sandy Loam
2021,29.52222254275294,18.57002081521206,2435.8367318135124,69.91883461824236,6.5783505147969725,104.62171832417319,38.13963900507597,70.3700395156199,2.1602894761722795,1.362808118079782,0.7142769034998819,1,2.8077766205185215,0.4934451457001965,Maize,Sandy Loam
2021,29.5185578408514,18.54927430454041,2435.836482804338,69.91900969659612,5.993579396275865,69.38483584380839,23.850650362386407,56.40670004174433,2.1108281568625302,1.4368674423547212,0.5074264030100579,0,4.026572802079621,0.3984798680726109,Sorghum,Sandy Loam
2021,29.53103679993838,18.55160470621231,2435.8555819928565,69.91457670209562,5.90354686905264,71.55267215898095,22.779336768093714,59.38056456219885,1.5627986273826202,1.3514563919472282,0.4709554456381995,0,5.261559260401094,0.33628003728351474,Millet,Sandy Loam
2021,29.513878678410837,18.564087162145803,2435.8395530520856,69.92110324694511,5.897142854870905,120.86171388554867,44.48182503614677,69.31662748296803,3.2895173641412057,1.444833351510919,0.7696935479390588,1,1.563637837251519,0.7737223489822547,Rice,Clay Loam
2021,29.524231935938797,18.554858446682736,2435.820405607633,69.91649711032149,5.5718330017574065,68.5891428847531,33.067283762450046,58.85607562561179,2.1737323928323686,1.360454345207378,0.5266210439722647,0,3.0217422482150877,0.35787317017207776,Ground Nut,Loamy
2021,29.51308395050749,18.54542411931413,2435.8012773778673,69.91994402903168,6.10655859908607,57.87891147493174,24.911822661577546,45.715751669667775,1.8330033285008274,1.3876737812304596,0.5537980958874006,1,3.1323412617488833,0.40804210317326006,Cowpea,Sandy Loam
2021,29.51014215536371,18.55485849875222,2435.833673655068,69.92935502434453,6.270284792147163,70.62277214937194,32.58392568053348,58.60085816546777,2.0202587845960425,1.376561261070179,0.4578236146979479,0,3.3703135074424284,0.4345018795007167,Soyabean,Loamy
2021,29.513120432130645,18.565065934467455,2435.8174571057684,69.92315475740386,6.187968218946504,126.2504329474535,47.665632959907576,92.09999746272982,2.4809388613172385,1.3263247304535895,0.5070789334192849,1,2.769680045950717,0.6351100428939845,Tomato,Loamy
2021,29.52534201497674,18.558887703224006,2435.826329721609,69.9119432758757,6.23048529881792,112.63490323429899,35.0129295509859,69.88258677150075,2.4356567161585887,1.3420425573441208,0.6642291023551722,1,3.6858768440193006,0.3719647898104843,Onion,Sandy Loam
2021,29.532159723095592,18.55066364587999,2435.8220080799333,69.91539174286036,5.490466713917413,78.46919428767485,40.75173369043488,74.66208908537493,3.1978433400284896,1.2117486754296727,0.7180373269632687,1,2.176110334048672,0.6997126670856612,Ginger,Clay Loam
2021,29.510893048403158,18.55285971170918,2435.841484457092,69.92135188218757,5.959423623387218,115.94181669061891,43.57796999210735,125.35085484054429,3.022022858257871,1.2485295660429323,0.8199313300726635,1,1.8742728350504039,0.7006801908499566,Sugar Cane,Clay Loam
2021,29.52871056707992,18.55377553435017,2435.8259635153677,69.9106679522887,5.8014216356979045,80.17097792127903,27.118599857948578,60.326440278423874,2.143921897182922,1.4909453008407951,0.5763671112690365,1,3.1289749128274544,0.35252929709694314,Garden Egg,Sandy Loam
2021,29.544306595324297,18.56291961940337,2435.8332579631656,69.92216302109796,5.855785156305407,85.14124434755671,34.392153393847366,54.762278853866825,2.2385921123676162,1.4541139775780523,0.5961569561474577,0,3.7875459546118266,0.34490944262611156,Okra,Sandy Loam
2021,30.28278337934311,18.797466202574174,1883.2049522507878,60.58729849840323,5.889315107452264,72.76638759316026,35.47365601178004,43.64821190294277,1.9085092683568905,1.3762612386337862,0.5691777952738687,0,4.37482376025644,0.3535897347762379,Acha,Clay Loam
2016,31.20367391937276,19.376014130992186,1125.0532435928171,67.48569174855253,6.268490097039313,66.93944885447983,29.10397719964018,58.309321649794875,1.980871190736299,1.4374078745731427,0.6684613799219956,1,3.549018371941286,0.4289228342599723,Garden Egg,Loamy
2021,30.053400948819043,18.940624275815793,1872.1817958178194,65.98345570522291,6.180115632100591,53.634635954400906,22.8747381046457,46.537687931785065,1.7311293070171774,1.4370028565012702,0.666791775867898,0,3.7287588232475395,0.38276079235980837,Ground Nut,Loamy
2012,31.154723815911062,18.63015285350549,998.4290946671769,59.426315447594924,6.352656012207848,81.0582081719252,30.538781588044483,60.15386203990887,2.444484711466078,1.3133904501413112,0.5729098655473936,1,3.9516516390262453,0.30771177478567474,Garden Egg,Clay Loam
2016,30.71083621342822,19.306531411534547,1087.3165068320388,69.4941620397269,5.847389092761429,80.1684615690178,35.42312165158455,96.61492484372774,3.257158162530948,1.4103642685427302,0.6214731787299325,1,3.686926696641087,0.459938577478934,Yam,Loamy
